0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,20,20,33,33,33,33,20,20,20,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,33,33,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10,10,10,10,10,10,0,0,20,33,33,33,33,20,0,0,10,10,10,10,10,10,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,33,33,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,33,33,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,10,10,10,10,10,0,0,0,0,20,33,33,33,33,20,0,0,0,0,10,10,10,10,10,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,33,33,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,33,33,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20,0,0,0,0,0,0,20,33,33,33,33,20,0,0,0,0,0,0,20,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,33,0,0,34,20,33,33,33,33,20,34,0,0,33,0,0,0,0,0,0,2,0,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
